timestamp_ms,row,column,grip_force_N
4590,1,5,8.6481572825672
4590,1,6,9.070228225800525
4590,1,7,4.662930426577075
4590,1,8,3.956699604778144
4590,1,9,7.012609628205658
4590,2,0,0.6083296819971856
4590,2,1,0.9608747363268392
4590,2,2,0.6245746690812806
4590,2,3,1.4316418812995986
4590,2,4,1.0408715984105485
4590,2,5,3.8826462696620077
4590,2,6,1.6105133723895129
4590,2,7,3.669654861423686
4590,2,8,4.604388751080877
4590,2,9,0.9558117247034452
4590,3,0,4.002407086104371
4590,3,1,0.5621417669008301
4590,3,2,1.1042284284751265
4590,3,3,2.569379276182549
4590,3,4,0.9608747363268392
4590,3,5,0.7518758674444587
4590,3,6,1.7514700304975925
4590,3,7,3.7933345939913066
4590,3,8,0.5529558490791743
4590,3,9,4.320060314919399
4595,0,0,2.981218589035308
4595,0,1,5.230264344809411
4595,0,2,4.334465299258363
4595,0,3,3.6950775457636755
4595,0,4,7.138217275269478
4595,0,5,4.965964141882929
4595,0,6,5.436420247124047
4595,0,7,9.787439165708415
4595,0,8,9.029483762162958
4595,0,9,13.168183970532795
4595,1,0,7.245755773615061
4595,1,1,14.033791173622573
4595,1,2,5.611441605745527
4595,1,3,6.4392345226105
4595,1,4,5.80053922218654
4595,1,5,8.901844118571892
4595,1,6,9.336296178228043
4595,1,7,4.799713792995823
4595,1,8,4.072766250071536
4595,1,9,7.218318970738273
4595,2,0,0.6261745508208244
4595,2,1,0.9890612347554661
4595,2,2,0.6428960717189617
4595,2,3,1.4736379606136059
4595,2,4,1.0714047413519006
4595,2,5,3.996540619093126
4595,2,6,1.657756505051811
4595,2,7,3.777301276793628
4595,2,8,4.739454843871753
4595,2,9,0.9838497037010041
4595,3,0,4.119814524117013
4595,3,1,0.57863174986155
4595,3,2,1.1366200937852577
4595,3,3,2.6447499797640743
4595,3,4,0.9890612347554661
4595,3,5,0.7739315497878823
4595,3,6,1.802848014948643
4595,3,7,3.904609056239656
4595,3,8,0.5691763704249126
4595,3,9,4.446785858504334
4600,0,0,5.873373829636898
4600,0,1,2.4904576770172797
4600,0,2,5.573739459427159
4600,0,3,20.84239873419702
4600,0,4,41.49284871635975
4600,0,5,5.605762328050217
4600,0,6,50.0
4600,0,7,34.52524024535693
4600,0,8,50.0
4600,0,9,24.0722675053384
4600,1,0,50.0
4600,1,1,6.514034328089612
4600,1,2,5.28563602751187
4600,1,3,34.210507723904435
4600,1,4,3.0603027717077085
4600,1,5,5.369010018270308
4600,1,6,33.928713206589066
4600,1,7,3.7930985995343147
4600,1,8,29.310304441148528
4600,1,9,20.39079439998142
4600,2,0,1.6661667168314764
4600,2,1,2.118371814771214
4600,2,2,3.022997543031614
4600,2,3,4.48649534068658
4600,2,4,2.5141860890544496
4600,2,5,1.7890326375836627
4600,2,6,0.82321596708768
4600,2,7,1.482018735655956
4600,2,8,1.2954156863031931
4600,2,9,1.8281040560664972
4600,3,0,1.4584998967435887
4600,3,1,2.7063881339717484
4600,3,2,1.9113874468383414
4600,3,3,1.3257610423909905
4600,3,4,2.118371814771214
4600,3,5,3.637341728406158
4600,3,6,3.223131652804963
4600,3,7,1.019062407796489
4600,3,8,0.6236833272933223
4600,3,9,1.2838885573293353
4605,0,0,7.155065074612382
4605,0,1,3.0339268811241733
4605,0,2,6.790044308077293
4605,0,3,25.39063978895717
4605,0,4,50.0
4605,0,5,6.829055226762152
4605,0,6,50.0
4605,0,7,42.059359379722466
4605,0,8,50.0
4605,0,9,29.325332507367634
4605,1,0,49.99999999999999
4605,1,1,7.935530900579763
4605,1,2,6.43907076827445
4605,1,3,41.675945734106
4605,1,4,3.728123922420068
4605,1,5,6.540638682510829
4605,1,6,41.33265784412249
4605,1,7,4.620830905933829
4605,1,8,35.70641708091022
4605,1,9,24.840486079519376
4605,2,0,2.029758641264536
4605,2,1,2.5806442134553853
4605,2,2,3.6826779238265726
4605,2,3,5.465541109877264
4605,2,4,3.062833321811887
4605,2,5,2.17943643871684
4605,2,6,1.0028586611072996
4605,2,7,1.8054257745192224
4605,2,8,1.5781020931109397
4605,2,9,2.227034046141631
4605,3,0,1.7767746401323419
4605,3,1,3.2969778150361257
4605,3,2,2.3284915896066884
4605,3,3,1.6150694314446377
4605,3,4,2.5806442134553853
4605,3,5,4.431084674710389
4605,3,6,3.9264854219722265
4605,3,7,1.241442832411338
4605,3,8,0.7597838860889213
4605,3,9,1.5640595069715686
4610,0,0,7.306744621886289
4610,0,1,3.098242809909207
4610,0,2,6.93398581467145
4610,0,3,25.928893558562827
4610,0,4,50.0
4610,0,5,6.973823722129039
4610,0,6,50.0
4610,0,7,42.95097175820143
4610,0,8,50.0
4610,0,9,29.946997455483473
4610,1,0,50.0
4610,1,1,8.10375546902553
4610,1,2,6.575572020018751
4610,1,3,42.55943016300249
4610,1,4,3.8071560685762416
4610,1,5,6.679293062855399
4610,1,6,42.20886494553218
4610,1,7,4.718787462936811
4610,1,8,36.463354036916755
4610,1,9,25.367077192711935
4610,2,0,2.072787302579539
4610,2,1,2.6353510458727203
4610,2,2,3.760746664560128
4610,2,3,5.581404598539947
4610,2,4,3.127762035497002
4610,2,5,2.2256381054926995
4610,2,6,1.0241181669413137
4610,2,7,1.843698824625696
4610,2,8,1.6115561300119305
4610,2,9,2.274244730092069
4610,3,0,1.8144403175528419
4610,3,1,3.3668701356708044
4610,3,2,2.37785306241786
4610,3,3,1.649307135451924
4610,3,4,2.6353510458727203
4610,3,5,4.52501881931757
4610,3,6,4.00972261478205
4610,3,7,1.2677600615103046
4610,3,8,0.7758904727748882
4610,3,9,1.597215856418153
4615,0,0,7.4430681483010535
4615,0,1,3.1560474010633692
4615,0,2,7.063354698802771
4615,0,3,26.412654575110274
4615,0,4,50.0
4615,0,5,7.103935870779738
4615,0,6,50.0
4615,0,7,43.7523173965149
4615,0,8,50.00000000000001
4615,0,9,30.505725111906145
4615,1,0,50.0
4615,1,1,8.254949000469262
4615,1,2,6.6982538998915135
4615,1,3,43.353470724464664
4615,1,4,3.8781870088564143
4615,1,5,6.803910088823257
4615,1,6,42.99636493535034
4615,1,7,4.806826908769155
4615,1,8,37.143658777872545
4615,1,9,25.840356278912335
4615,2,0,2.111459746905702
4615,2,1,2.6845193645297174
4615,2,2,3.8309117344778234
4615,2,3,5.685538080219524
4615,2,4,3.186117373274646
4615,2,5,2.2671623205521705
4615,2,6,1.0432253627183057
4615,2,7,1.878097115304541
4615,2,8,1.6416232838577753
4615,2,9,2.316675809537173
4615,3,0,1.848292725890342
4615,3,1,3.4296865653706163
4615,3,2,2.422217185093502
4615,3,3,1.6800786180315075
4615,3,4,2.6845193645297174
4615,3,5,4.609443081347313
4615,3,6,4.084532883250281
4615,3,7,1.2914129371993228
4615,3,8,0.790366430377603
4615,3,9,1.627015460655079
4620,0,0,7.563509708532567
4620,0,1,3.2071176405902575
4620,0,2,7.177651846624345
4620,0,3,26.84005645609513
4620,0,4,50.0
4620,0,5,7.218889691302883
4620,0,6,50.0
4620,0,7,44.46030464935008
4620,0,8,50.0
4620,0,9,30.999359867797814
4620,1,0,49.99999999999999
4620,1,1,8.388528180108379
4620,1,2,6.806643092957535
4620,1,3,44.055003956657046
4620,1,4,3.9409427011206155
4620,1,5,6.914008979555551
4620,1,6,43.69211958570636
4620,1,7,4.884609581333712
4620,1,8,37.744706642379214
4620,1,9,26.25849739560771
4620,2,0,2.145626773354521
4620,2,1,2.7279594747495164
4620,2,2,3.8929024320257217
4620,2,3,5.777539800947238
4620,2,4,3.2376741963309463
4620,2,5,2.303848880683658
4620,2,6,1.0601065315932083
4620,2,7,1.9084879356391924
4620,2,8,1.6681875535488093
4620,2,9,2.354163582521618
4620,3,0,1.8782012602790275
4620,3,1,3.4851847541293193
4620,3,2,2.4614127978676295
4620,3,3,1.7072651607361462
4620,3,4,2.7279594747495164
4620,3,5,4.684031746324477
4620,3,6,4.150627604334876
4620,3,7,1.312310205094815
4620,3,8,0.8031559096800355
4620,3,9,1.6533433508070488
4625,0,0,7.667577923990403
4625,0,1,3.2512451716547117
4625,0,2,7.2764109475762675
4625,0,3,27.209355483373734
4625,0,4,50.0
4625,0,5,7.318216194039218
4625,0,6,50.0
4625,0,7,45.07204506377037
4625,0,8,50.00000000000001
4625,0,9,31.42588778751973
4625,1,0,50.0
4625,1,1,8.503948030371388
4625,1,2,6.900297391985325
4625,1,3,44.661167737816086
4625,1,4,3.995167114115621
4625,1,5,7.00914055258045
4625,1,6,44.293290350348244
4625,1,7,4.951818142164167
4625,1,8,38.264045469804884
4625,1,9,26.619794606806146
4625,2,0,2.1751489869757528
4625,2,1,2.7654941491690135
4625,2,2,3.946465846983112
4625,2,3,5.857034411252676
4625,2,4,3.282222162662758
4625,2,5,2.3355481117201173
4625,2,6,1.0746928016172481
4625,2,7,1.934747296880009
4625,2,8,1.691140561932067
4625,2,9,2.3865551060827586
4625,3,0,1.9040438996039155
4625,3,1,3.533138279923558
4625,3,2,2.4952799901170413
4625,3,3,1.7307558476576832
4625,3,4,2.7654941491690135
4625,3,5,4.748480506724417
4625,3,6,4.207737124181974
4625,3,7,1.330366608330109
4625,3,8,0.8142067320463405
4625,3,9,1.6760921141045244
4630,0,0,7.754802938768001
4630,0,1,3.2882307635788424
4630,0,2,7.359186115787395
4630,0,3,27.518884314727448
4630,0,4,50.0
4630,0,5,7.401466931364431
4630,0,6,50.0
4630,0,7,45.58477670285073
4630,0,8,50.0
4630,0,9,31.7833831470503
4630,1,0,50.0
4630,1,1,8.600687444038938
4630,1,2,6.978793958691558
4630,1,3,45.16922530886826
4630,1,4,4.040615430914254
4630,1,5,7.088875299894101
4630,1,6,44.79716301309217
4630,1,7,5.008149152413811
4630,1,8,38.69933050565848
4630,1,9,26.922616697559274
4630,2,0,2.1998930984035376
4630,2,1,2.7969539230923925
4630,2,2,3.991360146752191
4630,2,3,5.923663002202625
4630,2,4,3.31956014337579
4630,2,5,2.3621168953148928
4630,2,6,1.0869183174752808
4630,2,7,1.9567566410606878
4630,2,8,1.710378678840405
4630,2,9,2.413704136253591
4630,3,0,1.9257039673497567
4630,3,1,3.5733306381535805
4630,3,2,2.5236658554019846
4630,3,3,1.7504446210728206
4630,3,4,2.7969539230923925
4630,3,5,4.802498383878853
4630,3,6,4.25560359994203
4630,3,7,1.345500624341625
4630,3,8,0.82346900429695
4630,3,9,1.6951590425232057
4635,0,0,7.824726558739733
4635,0,1,3.3178801305720893
4635,0,2,7.4255425322333934
4635,0,3,27.767016991220025
4635,0,4,50.0
4635,0,5,7.468204586083518
4635,0,6,50.0
4635,0,7,45.995806180689755
4635,0,8,50.0
4635,0,9,32.06996801866321
4635,1,0,50.0
4635,1,1,8.678238247725531
4635,1,2,7.041720449600697
4635,1,3,45.57650783685169
4635,1,4,4.07704891092323
4635,1,5,7.152794373842294
4635,1,6,45.20109072435349
4635,1,7,5.053306704560554
4635,1,8,39.048275192042475
4635,1,9,27.1653729395256
4635,2,0,2.219729126501969
4635,2,1,2.822173537922196
4635,2,2,4.027349500998264
4635,2,3,5.977075572950995
4635,2,4,3.3494920015766367
4635,2,5,2.383415665305694
4635,2,6,1.0967188583751024
4635,2,7,1.9744003528128813
4635,2,8,1.725800846198018
4635,2,9,2.435468058829089
4635,3,0,1.9430676829018128
4635,3,1,3.605550697844135
4635,3,2,2.546421282406658
4635,3,3,1.7662280556013195
4635,3,4,2.822173537922196
4635,3,5,4.845801621183623
4635,3,6,4.2939755884016035
4635,3,7,1.3576327539484072
4635,3,8,0.830894071596482
4635,3,9,1.7104439772426259
4640,0,0,7.876896509532534
4640,0,1,3.340001496967318
4640,0,2,7.475050995642098
4640,0,3,27.95214856089473
4640,0,4,50.0
4640,0,5,7.517997491029363
4640,0,6,50.0
4640,0,7,46.30247490925275
4640,0,8,50.00000000000001
4640,0,9,32.28378873698488
4640,1,0,50.0
4640,1,1,8.736098833517678
4640,1,2,7.088669848610944
4640,1,3,45.880380969453434
4640,1,4,4.104231898017538
4640,1,5,7.2004843381769055
4640,1,6,45.50246083117679
4640,1,7,5.086998714132877
4640,1,8,39.30862251281079
4640,1,9,27.34649315617268
4640,2,0,2.2345287694586435
4640,2,1,2.8409898701603744
4640,2,2,4.0542011262551
4640,2,3,6.016926644574378
4640,2,4,3.371824134411101
4640,2,5,2.399306658689853
4640,2,6,1.1040310332409524
4640,2,7,1.9875643104896505
4640,2,8,1.7373073115739566
4640,2,9,2.451706102143796
4640,3,0,1.9560227356621995
4640,3,1,3.629590055778935
4640,3,2,2.563399086295859
4640,3,3,1.7780040620927755
4640,3,4,2.8409898701603744
4640,3,5,4.878110128098341
4640,3,6,4.3226048949301745
4640,3,7,1.3666845250788724
4640,3,8,0.8364339077177585
4640,3,9,1.721848053469024
4645,0,0,7.910865496852391
4645,0,1,3.354405198775699
4645,0,2,7.5072870307580795
4645,0,3,28.072691744225715
4645,0,4,50.0
4645,0,5,7.550418732204036
4645,0,6,50.0
4645,0,7,46.50215357472296
4645,0,8,50.0
4645,0,9,32.42301204770331
4645,1,0,50.00000000000001
4645,1,1,8.773773116801918
4645,1,2,7.119239621352111
4645,1,3,46.07823936171433
4645,1,4,4.121931330926526
4645,1,5,7.2315363090748805
4645,1,6,45.69868944902469
4645,1,7,5.108936312856865
4645,1,8,39.478140304250964
4645,1,9,27.46442446048021
4645,2,0,2.244165138216788
4645,2,1,2.8532415924927075
4645,2,2,4.07168480227944
4645,2,3,6.042874542283419
4645,2,4,3.386365070822794
4645,2,5,2.4096536293993007
4645,2,6,1.1087921490082482
4645,2,7,1.996135649059189
4645,2,8,1.7447994209302407
4645,2,9,2.4622790445958076
4645,3,0,1.9644580517063612
4645,3,1,3.645242603509101
4645,3,2,2.5744537029145658
4645,3,3,1.785671675519814
4645,3,4,2.8532415924927075
4645,3,5,4.899146898212778
4645,3,6,4.341246057815447
4645,3,7,1.3725783297323253
4645,3,8,0.840041015259514
4645,3,9,1.7292734950276665
4650,0,0,7.926195452646989
4650,0,1,3.3609054841660733
4650,0,2,7.521834917884296
4650,0,3,28.12709200215522
4650,0,4,50.0
4650,0,5,7.565050201471393
4650,0,6,50.0
4650,0,7,46.5922670975654
4650,0,8,50.0
4650,0,9,32.48584251064277
4650,1,0,50.0
4650,1,1,8.790775245593759
4650,1,2,7.133035536442552
4650,1,3,46.16753140855661
4650,1,4,4.129918955683465
4650,1,5,7.245549836670471
4650,1,6,45.78724599058178
4650,1,7,5.118836590881395
4650,1,8,39.55464244500382
4650,1,9,27.51764599648923
4650,2,0,2.2485139610324874
4650,2,1,2.8587707052682476
4650,2,2,4.07957505753069
4650,2,3,6.05458463894002
4650,2,4,3.392927289186985
4650,2,5,2.414323141683852
4650,2,6,1.1109408057685555
4650,2,7,2.000003831532052
4650,2,8,1.748180555144183
4650,2,9,2.467050536276792
4650,3,0,1.9682648482073235
4650,3,1,3.6523064839397077
4650,3,2,2.5794425706277924
4650,3,3,1.7891320134386264
4650,3,4,2.8587707052682476
4650,3,5,4.908640638867417
4650,3,6,4.349658678430253
4650,3,7,1.375238160711349
4650,3,8,0.8416688765390038
4650,3,9,1.7326245425516185
4655,0,0,7.922467020653937
4655,0,1,3.3593245355750816
4655,0,2,7.518296694518263
4655,0,3,28.113861196743102
4655,0,4,50.0
4655,0,5,7.561491649910469
4655,0,6,50.0
4655,0,7,46.57035039108079
4655,0,8,50.0
4655,0,9,32.470561376678624
4655,1,0,50.00000000000001
4655,1,1,8.78664012075799
4655,1,2,7.129680201835865
4655,1,3,46.14581449504216
4655,1,4,4.127976268040311
4655,1,5,7.2421415760516545
4655,1,6,45.76570796091233
4655,1,7,5.116428722664335
4655,1,8,39.53603619245217
4655,1,9,27.504701870606933
4655,2,0,2.247456274347971
4655,2,1,2.857425957687646
4655,2,2,4.0776560513374385
4655,2,3,6.051736600785103
4655,2,4,3.391331277742316
4655,2,5,2.4131874594139915
4655,2,6,1.110418226270313
4655,2,7,1.999063042433895
4655,2,8,1.7473582221156356
4655,2,9,2.4658900513754443
4655,3,0,1.9673389889253141
4655,3,1,3.6505884621694262
4655,3,2,2.578229217227409
4655,3,3,1.7882904171042253
4655,3,4,2.857425957687646
4655,3,5,4.906331645490999
4655,3,6,4.347612626617325
4655,3,7,1.3745912574161816
4655,3,8,0.8412729608458327
4655,3,9,1.731809526972582
4660,0,0,7.899293995026642
4660,0,1,3.3494985920463365
4660,0,2,7.496305857381109
4660,0,3,28.031628828429554
4660,0,4,50.0
4660,0,5,7.539374468566937
4660,0,6,50.00000000000001
4660,0,7,46.43413323545599
4660,0,8,50.0
4660,0,9,32.37558576504744
4660,1,0,50.0
4660,1,1,8.760939409582376
4660,1,2,7.108826058599818
4660,1,3,46.01083909671001
4660,1,4,4.115902036667838
4660,1,5,7.220958485998917
4660,1,6,45.63184436505705
4660,1,7,5.101463291618494
4660,1,8,39.42039423679608
4660,1,9,27.42425127868183
4660,2,0,2.2408825187607384
4660,2,1,2.849068055436621
4660,2,2,4.065729005389428
4660,2,3,6.034035416674897
4660,2,4,3.3814117152619803
4660,2,5,2.406128944093614
4660,2,6,1.1071702796462002
4660,2,7,1.9932158310801424
4660,2,8,1.7422472413118546
4660,2,9,2.458677382240231
4660,3,0,1.9615845696656198
4660,3,1,3.6399105786556145
4660,3,2,2.5706879587320315
4660,3,3,1.7830597106138646
4660,3,4,2.849068055436621
4660,3,5,4.891980743346432
4660,3,6,4.334895964174741
4660,3,7,1.3705706110250861
4660,3,8,0.8388122576544647
4660,3,9,1.7267440257283977
4665,0,0,7.856342096834983
4665,0,1,3.331285910937208
4665,0,2,7.455545181021616
4665,0,3,27.87920866678687
4665,0,4,50.0
4665,0,5,7.498379609430595
4665,0,6,50.0
4665,0,7,46.18165065098669
4665,0,8,50.0
4665,0,9,32.19954561961785
4665,1,0,50.0
4665,1,1,8.713302370396269
4665,1,2,7.070172278486885
4665,1,3,45.760658146635365
4665,1,4,4.093522086591653
4665,1,5,7.181694993092831
4665,1,6,45.38372417422741
4665,1,7,5.07372441621165
4665,1,8,39.206048402725344
4665,1,9,27.27513369302848
4665,2,0,2.2286978655669367
4665,2,1,2.833576432877027
4665,2,2,4.0436218679130524
4665,2,3,6.001225740890572
4665,2,4,3.3630255086175067
4665,2,5,2.3930457741916236
4665,2,6,1.1011501131399106
4665,2,7,1.9823778494194453
4665,2,8,1.7327738850624685
4665,2,9,2.4453084836178216
4665,3,0,1.9509185809350251
4665,3,1,3.620118801225937
4665,3,2,2.556710009872868
4665,3,3,1.7733644392126289
4665,3,4,2.833576432877027
4665,3,5,4.8653809156939785
4665,3,6,4.311325248837157
4665,3,7,1.3631182223196792
4665,3,8,0.8342512704680943
4665,3,9,1.717354967207113
4670,0,0,7.7933511756902485
4670,0,1,3.304576181964109
4670,0,2,7.3957677868093725
4670,0,3,27.65567753575139
4670,0,4,50.0
4670,0,5,7.438258775476428
4670,0,6,50.0
4670,0,7,45.811373405083415
4670,0,8,50.0
4670,0,9,31.94137470317586
4670,1,0,49.99999999999999
4670,1,1,8.64344047592187
4670,1,2,7.013484743883053
4670,1,3,45.39375635273218
4670,1,4,4.060700867278329
4670,1,5,7.124113286820432
4670,1,6,45.019844577911854
4670,1,7,5.033044088054803
4670,1,8,38.89170044372701
4670,1,9,27.056445940574083
4670,2,0,2.2108285149486737
4670,2,1,2.810857260590367
4670,2,2,4.011200740741993
4670,2,3,5.953108852298299
4670,2,4,3.336061296518545
4670,2,5,2.373858707768106
4670,2,6,1.092321263900612
4670,2,7,1.9664834541330998
4670,2,8,1.718880775290734
4670,2,9,2.4257023829710365
4670,3,0,1.9352764211389306
4670,3,1,3.591093255350782
4670,3,2,2.53621070922674
4670,3,3,1.7591458807315359
4670,3,4,2.810857260590367
4670,3,5,4.82637105311136
4670,3,6,4.2767577178626315
4670,3,7,1.3521889537879943
4670,3,8,0.8275623743704916
4670,3,9,1.7035854839051519
4675,0,0,7.710159676070574
4675,0,1,3.2693009015375596
4675,0,2,7.316820361093111
4675,0,3,27.360462135427337
4675,0,4,50.0
4675,0,5,7.358857772218509
4675,0,6,50.0
4675,0,7,45.32235183178466
4675,0,8,50.0
4675,0,9,31.60041087367978
4675,1,0,50.0
4675,1,1,8.551174548356807
4675,1,2,6.938618065832751
4675,1,3,44.90919270620571
4675,1,4,4.017354200736528
4675,1,5,7.048065684905643
4675,1,6,44.53927231847566
4675,1,7,4.979317972562498
4675,1,8,38.47654413808469
4675,1,9,26.76762714344402
4675,2,0,2.187228636614662
4675,2,1,2.780852269739348
4675,2,2,3.9683824720184204
4675,2,3,5.889561343446565
4675,2,4,3.30044992269181
4675,2,5,2.3485185349294353
4675,2,6,1.0806610881993288
4675,2,7,1.9454918801826135
4675,2,8,1.700532279741103
4675,2,9,2.399808795691171
4675,3,0,1.9146179721580423
4675,3,1,3.5527594979655612
4675,3,2,2.509137481356527
4675,3,3,1.7403675682227495
4675,3,4,2.780852269739348
4675,3,5,4.77485110532795
4675,3,6,4.231104714419283
4675,3,7,1.3377547746654526
4675,3,8,0.818728414062447
4675,3,9,1.685400260637085
4680,0,0,7.606730025561656
4680,0,1,3.225444138012416
4680,0,2,7.2186672482421335
4680,0,3,26.993429135421813
4680,0,4,50.0
4680,0,5,7.260140739173442
4680,0,6,49.99999999999999
4680,0,7,44.71436507053087
4680,0,8,50.0
4680,0,9,31.176500139023158
4680,1,0,50.0
4680,1,1,8.436462916933362
4680,1,2,6.845538431724616
4680,1,3,44.306748359863995
4680,1,4,3.963462509979161
4680,1,5,6.953517841387412
4680,1,6,43.94179035138763
4680,1,7,4.912521804997602
4680,1,8,37.96039198557554
4680,1,9,26.4085468601923
4680,2,0,2.15788757197105
4680,2,1,2.743547908940084
4680,2,2,3.915147723399599
4680,2,3,5.810554513887107
4680,2,4,3.256175303699719
4680,2,5,2.317013811099219
4680,2,6,1.0661643198615804
4680,2,7,1.919393646982626
4680,2,8,1.6777201115419615
4680,2,9,2.3676160272590305
4680,3,0,1.8889339038587818
4680,3,1,3.505100216101752
4680,3,2,2.475478098972919
4680,3,3,1.7170210206931298
4680,3,4,2.743547908940084
4680,3,5,4.710797803995041
4680,3,6,4.174345619891418
4680,3,7,1.319809165933157
4680,3,8,0.8077453997947897
4680,3,9,1.6627910842712101
4685,0,0,7.483173496510557
4685,0,1,3.1730530736520635
4685,0,2,7.101414043965073
4685,0,3,26.554973399520605
4685,0,4,50.0
4685,0,5,7.1422138787300815
4685,0,6,50.0
4685,0,7,43.98806720952186
4685,0,8,49.99999999999999
4685,0,9,30.67009855355946
4685,1,0,50.0
4685,1,1,8.299428991451354
4685,1,2,6.734345979084978
4685,1,3,43.58707143923068
4685,1,4,3.8990837731091066
4685,1,5,6.840571473330494
4685,1,6,43.22804146351283
4685,1,7,4.832727446439634
4685,1,8,37.34379927630418
4685,1,9,25.979591398862162
4685,2,0,2.122836886909363
4685,2,1,2.698984311208218
4685,2,2,3.851553766232723
4685,2,3,5.716173361251803
4685,2,4,3.2032850713455963
4685,2,5,2.2793784298906252
4685,2,6,1.0488465548932497
4685,2,7,1.8882168317010313
4685,2,8,1.650468812625771
4685,2,9,2.329158711504318
4685,3,0,1.8582518478395138
4685,3,1,3.4481666828723005
4685,3,2,2.4352687737276058
4685,3,3,1.6891313549745217
4685,3,4,2.698984311208218
4685,3,5,4.634280059344286
4685,3,6,4.106541497210549
4685,3,7,1.2983714339504866
4685,3,8,0.7946251473840612
4685,3,9,1.6357822783560179
4690,0,0,7.339773070019734
4690,0,1,3.1122476995348
4690,0,2,6.965329292880874
4690,0,3,26.04609912141929
4690,0,4,50.0
4690,0,5,7.005347278379822
4690,0,6,50.0
4690,0,7,43.145121686303156
4690,0,8,50.0
4690,0,9,30.082365927134738
4690,1,0,50.0
4690,1,1,8.140386620248895
4690,1,2,6.605295371613714
4690,1,3,42.75181021793383
4690,1,4,3.8243654365306456
4690,1,5,6.709485261421338
4690,1,6,42.39966035152588
4690,1,7,4.740117649639317
4690,1,8,36.62817819047652
4690,1,9,25.48174319470234
4690,2,0,2.0821568578955754
4690,2,1,2.6472635404015845
4690,2,2,3.7777462495437604
4690,2,3,5.606634046376741
4690,2,4,3.141900359950512
4690,2,5,2.23569858749051
4690,2,6,1.0287474561131325
4690,2,7,1.85203283849289
4690,2,8,1.618840796550679
4690,2,9,2.2845249270878165
4690,3,0,1.8226420751098287
4690,3,1,3.3820892929566577
4690,3,2,2.388601596902804
4690,3,3,1.656762446674411
4690,3,4,2.6472635404015845
4690,3,5,4.545473119708613
4690,3,6,4.027847637930546
4690,3,7,1.2734906774828165
4690,3,8,0.7793977061001806
4690,3,9,1.6044357010687527
4695,0,0,7.177002893063651
4695,0,1,3.043229065858829
4695,0,2,6.810862953016695
4695,0,3,25.46848887072557
4695,0,4,50.0
4695,0,5,6.849993481298784
4695,0,6,50.00000000000001
4695,0,7,42.188315661828554
4695,0,8,50.00000000000001
4695,0,9,29.415245570891322
4695,1,0,50.0
4695,1,1,7.959861669677735
4695,1,2,6.4588133092627205
4695,1,3,41.803726449133144
4695,1,4,3.739554553018255
4695,1,5,6.5606926362451405
4695,1,6,41.459386019818616
4695,1,7,4.6349986246689205
4695,1,8,35.815894896597136
4695,1,9,24.91664836010958
4695,2,0,2.0359819915915582
4695,2,1,2.5885566088915892
4695,2,2,3.6939692145227343
4695,2,3,5.4822987560141065
4695,2,4,3.0722241352649777
4695,2,5,2.1861187093069847
4695,2,6,1.0059334802752926
4695,2,7,1.8109613080825966
4695,2,8,1.5829406399103356
4695,2,9,2.2338622535834336
4695,3,0,1.782222327760278
4695,3,1,3.3070865282329858
4695,3,2,2.335630871391748
4695,3,3,1.6200213221128226
4695,3,4,2.5885566088915892
4695,3,5,4.4446706211863924
4695,3,6,3.9385242397105045
4695,3,7,1.2452491636174234
4695,3,8,0.7621134247837349
4695,3,9,1.5688549984385394
4700,0,0,19.159637070221102
4700,0,1,5.059167822394115
4700,0,2,4.62347911995162
4700,0,3,4.498588250235402
4700,0,4,3.8131932585829333
4700,0,5,23.87024641255024
4700,0,6,50.0
4700,0,7,50.0
4700,0,8,50.0
4700,0,9,50.0
4700,1,0,21.114521630678084
4700,1,1,5.718313283162764
4700,1,2,4.028349952891477
4700,1,3,43.73499426877597
4700,1,4,6.995543061824672
4700,1,5,2.9662855504471235
4700,1,6,41.010308725603785
4700,1,7,24.82455605346835
4700,1,8,49.42048954697914
4700,1,9,6.6768015961030995
4700,2,0,1.8141354650040442
4700,2,1,1.7403592098112468
4700,2,2,1.6233939301574567
4700,2,3,2.2240192199292292
4700,2,4,1.2619038403989917
4700,2,5,1.622564413511564
4700,2,6,0.7489519497634157
4700,2,7,1.0581762859239292
4700,2,8,2.8292672309240214
4700,2,9,1.1544360730725964
4700,3,0,2.374384505915867
4700,3,1,3.0347369267094373
4700,3,2,4.942163989714
4700,3,3,2.436043112440167
4700,3,4,1.7403592098112468
4700,3,5,0.6092465301402147
4700,3,6,2.7082805224340016
4700,3,7,1.5149381167433933
4700,3,8,2.7161500175515285
4700,3,9,0.6713698353009466
4705,0,0,19.39611821933699
4705,0,1,5.121611480164093
4705,0,2,4.68054521422012
4705,0,3,4.554112857247314
4705,0,4,3.8602582588376717
4705,0,5,24.164869075841338
4705,0,6,50.0
4705,0,7,50.0
4705,0,8,50.0
4705,0,9,50.0
4705,1,0,21.375131282100742
4705,1,1,5.788892558294689
4705,1,2,4.078070562024588
4705,1,3,44.27480103355712
4705,1,4,7.081886767391056
4705,1,5,3.0028974451821155
4705,1,6,41.51648558571255
4705,1,7,25.13095744929334
4705,1,8,50.0
4705,1,9,6.7592111797543115
4705,2,0,1.8365267471480486
4705,2,1,1.7618398957084895
4705,2,2,1.6434309517703596
4705,2,3,2.2514695635269235
4705,2,4,1.277479107777888
4705,2,5,1.6425911966711544
4705,2,6,0.7581960193177351
